,TPR,SPC,PPV,NPV,ACC,AUC,BER
0,0.7166666666666667,0.7,0.671875,0.7424242424242424,0.7076923076923077,0.8014285714285715,0.2916666666666667
1,0.6666666666666666,0.7571428571428571,0.7017543859649122,0.726027397260274,0.7153846153846154,0.8088095238095239,0.2880952380952381
2,0.7333333333333333,0.8285714285714286,0.7857142857142857,0.7837837837837838,0.7846153846153846,0.9038095238095238,0.21904761904761905
3,0.8166666666666667,0.7142857142857143,0.7101449275362319,0.819672131147541,0.7615384615384615,0.8492857142857142,0.23452380952380952
4,0.7666666666666667,0.8857142857142857,0.8518518518518519,0.8157894736842105,0.8307692307692308,0.9130952380952381,0.1738095238095238
5,0.75,0.7681159420289855,0.7377049180327869,0.7794117647058824,0.7596899224806202,0.8142512077294685,0.24094202898550726
6,0.7,0.7536231884057971,0.711864406779661,0.7428571428571429,0.7286821705426356,0.8306763285024155,0.27318840579710146
7,0.8,0.8695652173913043,0.8421052631578947,0.8333333333333334,0.8372093023255814,0.8913043478260869,0.16521739130434782
8,0.7966101694915254,0.8985507246376812,0.8703703703703703,0.8378378378378378,0.8515625,0.936870547776959,0.15241955293539672
9,0.6610169491525424,0.8405797101449275,0.78,0.7435897435897436,0.7578125,0.8427904691721935,0.24920167035126506
