,0
0,0.030381428488883276
1,0.030191965136046512
2,0.029061288219047812
3,0.030150333942147944
4,0.0321781633305249
5,0.03303105623342224
6,0.03456973734293173
7,0.037291122297946754
8,0.035064294133849164
9,0.037673715369243986
10,0.04356093406427204
11,0.04190627223199861
12,0.04291490525583785
13,0.038328150710543026
14,0.041172352613227214
15,0.04213929989481621
16,0.040970386314540023
17,0.044306484057588726
18,0.04389863222833594
19,0.041567305147199356
20,0.04195547933319117
21,0.0359941485481267
22,0.03657680032221721
23,0.03537035772395104
24,0.037026986950690136
25,0.036616929221430894
26,0.03403461680500634
27,0.028528000466238667
28,0.03199121128865126
29,0.03217838340580047
30,0.027293633305593742
31,0.03506161284229257
32,0.04241986960518534
33,0.03899245671402968
34,0.04147768683622762
35,0.040930057995417185
36,0.04402490826575189
37,0.03688291770917336
38,0.04121590508817405
39,0.036705767429024254
40,0.03348823249697278
41,0.038661403689565
42,0.04692131191116058
43,0.044833234321003036
44,0.041568026662183954
45,0.04112122478266326
46,0.03348026666263785
47,0.03485073667793808
48,0.03525263503292128
49,0.037653989581245724
50,0.03573339273934163
51,0.03584859753717069
52,0.04286590000584478
53,0.03729787958308491
54,0.041385526608886065
55,0.03644821821138987
56,0.04433761429450144
57,0.03805058926999259
58,0.03584772987495549
59,0.04142011299632981
60,0.04320620506564753
61,0.04102843573433273
62,0.04233690413166696
63,0.03676301090254396
64,0.037153482020029875
65,0.04115952120798566
66,0.04125054242469172
67,0.036653771028296915
68,0.04258294724516969
69,0.03280834722479416
70,0.03901014976794274
71,0.03491249288722618
72,0.037336941186508765
73,0.039976895031579134
74,0.04643986818244742
75,0.047073455532507386
76,0.04151999260094482
77,0.04665217664131158
78,0.041895437255591896
79,0.04073273566503182
