,0
0,0.029017649154847613
1,0.02417418349192639
2,0.031180900068654167
3,0.031586533279016796
4,0.036123922174386716
5,0.037094200387178554
6,0.03498567986443257
7,0.03199135892167801
8,0.030002859693323117
9,0.0324668531173659
10,0.033647830237205786
11,0.03766145357318454
12,0.030858083538489813
13,0.03198403480602475
14,0.041419448282889515
15,0.04542399523048749
16,0.04007397215738549
17,0.037123611354893706
18,0.03493138535122452
19,0.030666841989461173
20,0.031115905839988692
21,0.036475563215121146
22,0.03696525629548261
23,0.0381803837166734
24,0.04100800952576789
25,0.03949534525780295
26,0.037553668230548704
27,0.03795494021164661
28,0.03204903172623421
29,0.037996264898383675
30,0.037244221378501474
31,0.03416950780698263
32,0.04231413033077216
33,0.03531046599376538
34,0.03720467748231898
35,0.03529978987056219
36,0.03578278743869841
37,0.03488208131353229
38,0.035752584864927946
39,0.03972169582673046
40,0.031356570819959136
41,0.036612688185869074
42,0.039530620202327026
43,0.035071690717513294
44,0.033522899660012734
45,0.034311627735279064
46,0.03305659387102086
47,0.034302424978528465
48,0.03942951644154841
49,0.038165614041551374
50,0.043643514519124335
51,0.04452028895023685
52,0.04478411378867271
53,0.04582638003156224
54,0.042008061436310015
55,0.04388573754393694
56,0.0437992941864583
57,0.049125440807626194
58,0.04719465397354424
59,0.05027187549385618
60,0.043777873282119885
61,0.04286372103770089
62,0.04147325328799153
63,0.050770530476939
64,0.04844806638616786
65,0.043669571517082915
66,0.04558168865213765
67,0.04884027613720459
68,0.0402898981352695
69,0.04235703552056989
70,0.046837476939389104
71,0.04068997705049938
72,0.0411887213242159
73,0.04011115285197603
74,0.04556343625579042
75,0.040479832879781304
76,0.04422677289820085
77,0.04460139695352546
78,0.03918841086287572
79,0.046261001829222714
