,0
0,0.2726611573148051
1,0.26918526511562624
2,0.26357309541355234
3,0.26249789451521216
4,0.25688475979927716
5,0.2568979190792013
6,0.24172474295539886
7,0.2291160473032249
8,0.22216891251710705
9,0.22063822507632383
10,0.20985805523388423
11,0.2130930448819174
12,0.2050961504719795
13,0.21043916903533705
14,0.20900024563989192
15,0.20227427448503352
16,0.2015496368038741
17,0.19811795978524055
18,0.20279187282871886
19,0.20352782749061307
20,0.20352028283678983
21,0.19642681685791485
22,0.19944818752851176
23,0.20506035723058566
24,0.20748648980594447
25,0.20338991823700736
26,0.19446511913534756
27,0.19852686247675194
28,0.1914682247254097
29,0.19446511913534756
30,0.19398515633224547
31,0.20015168263325966
32,0.19589369056391898
33,0.19113555812892585
34,0.195013773379654
35,0.18825393901112394
36,0.18871319788047866
37,0.18320217917675546
38,0.1893733550900095
39,0.1937649577148472
40,0.19152752921360144
41,0.19677220409165877
42,0.19033328069621364
43,0.19188747938379477
44,0.19055725164052356
45,0.2002104607502544
46,0.19209451872126887
47,0.19674395550408813
48,0.1934040425307927
49,0.19715005088254903
50,0.2004447836614381
51,0.19388681264694527
52,0.20033705302312527
53,0.1971227673088395
54,0.19855791837737305
55,0.1940030529529424
56,0.20228699512229356
57,0.20275186861774924
58,0.20283608800926417
59,0.20224462224093767
60,0.19698582306909496
61,0.19616003438958485
62,0.2018884443976559
63,0.20335087903989893
64,0.19928913569849455
65,0.20156516475418465
66,0.19686019581008526
67,0.1956231357686774
68,0.20229734708916727
69,0.2014254132013896
70,0.19990507772748006
71,0.2037221461908271
72,0.2031231357686774
73,0.2056410323893743
74,0.21014036565252484
75,0.21087254798750746
76,0.20899884198336666
77,0.2100457942941362
78,0.21666306979682068
79,0.2062089869109029
